Date,Tray,check,U_count,A_count,P_count,G_total,Mg_avg
17/05/13,8,-1,0,1,47,1.28,27.23
17/05/13,7,-1,0,0,83,2.46,29.63
17/05/13,6,-1,1,2,80,2.43,30.38
17/05/13,5,-1,3,3,50,1.46,29.2
17/05/13,4,-1,2,4,57,1.6,28.07
17/05/13,3,-1,0,3,28,0.79,28.21
17/05/13,2,-1,NA,NA,17,NA,NA
17/05/13,1,-1,NA,NA,12,NA,NA
20/05/13,12,11,NA,NA,NA,NA,NA
20/05/13,11,-1,NA,NA,0,NA,NA
20/05/13,10,-1,0,0,0,NA,NA
20/05/13,9,-1,0,0,10,NA,0
20/05/13,8,-1,0,0,191,NA,27.26
20/05/13,7,-1,2,2,210,6.29,29.95
20/05/13,6,-1,1,4,185,5.6,30.27
20/05/13,5,-1,2,6,124,3.78,30.48
20/05/13,4,-1,2,2,70,2.05,29.28
20/05/13,3,-1,8,3,55,1.59,28.91
20/05/13,2,-1,9,8,57,1.55,27.19
20/05/13,1,-1,5,2,32,0.87,27.19
22/05/13,12,11,NA,NA,NA,NA,NA
22/05/13,11,-1,NA,NA,0,NA,NA
22/05/13,10,-1,0,0,0,NA,NA
22/05/13,9,-1,1,1,52,1.31,25.38
22/05/13,8,-1,0,0,68,1.78,26.18
22/05/13,7,-1,1,2,142,4.13,29.15
22/05/13,6,-1,0,1,86,2.53,29.53
22/05/13,5,-1,3,8,92,2.79,30.43
22/05/13,4,-1,0,2,60,1.88,31.17
22/05/13,3,-1,0,5,30,0.89,29.67
22/05/13,2,-1,2,5,26,0.7,NA
22/05/13,1,-1,1,9,13,0.34,26.15
24/05/13,12,11,NA,NA,NA,NA,NA
24/05/13,11,-1,NA,NA,NA,NA,NA
24/05/13,10,-1,0,0,0,NA,NA
24/05/13,9,-1,0,2,164,4.39,26.77
24/05/13,8,-1,0,0,47,1.26,26.81
24/05/13,7,-1,0,2,64,1.85,28.91
24/05/13,6,-1,0,0,99,2.96,29.9
24/05/13,5,-1,1,6,68,2.04,30
24/05/13,4,-1,4,2,81,2.43,30
24/05/13,3,-1,3,5,34,0.98,28.82
24/05/13,2,-1,8,4,24,0.65,27.08
24/05/13,1,-1,1,4,14,0.35,25
27/05/13,12,11,NA,NA,NA,NA,NA
27/05/13,11,-1,NA,NA,0,NA,NA
27/05/13,10,-1,NA,NA,1,NA,NA
27/05/13,9,-1,NA,NA,32,0.95,28.79
27/05/13,8,-1,NA,NA,115,3.01,26.17
27/05/13,7,-1,NA,NA,117,3.55,30.34
27/05/13,6,-1,NA,NA,94,2.82,30
27/05/13,5,-1,NA,NA,112,3.38,30.18
27/05/13,4,-1,NA,NA,86,2.54,29.53
27/05/13,3,-1,NA,NA,70,2.01,28.71
27/05/13,2,-1,NA,NA,39,1.06,27.18
27/05/13,1,-1,NA,NA,32,0.87,27.19
29/05/13,12,11,NA,NA,NA,NA,NA
29/05/13,11,-1,NA,NA,0,NA,NA
29/05/13,10,-1,0,0,8,0.21,26.25
29/05/13,9,-1,2,1,78,2.19,28.08
29/05/13,8,-1,2,4,38,1.03,27.11
29/05/13,7,-1,6,5,140,3.95,28.21
29/05/13,6,-1,2,4,129,3.65,28.3
29/05/13,5,-1,1,1,121,3.51,29.01
29/05/13,4,-1,1,4,68,1.95,28.68
29/05/13,3,-1,1,5,29,0.86,NA
29/05/13,2,-1,2,1,25,0.69,27.6
29/05/13,1,-1,2,0,19,0.53,27.89
31/05/13,12,11,NA,NA,NA,NA,NA
31/05/13,11,-1,NA,NA,NA,NA,NA
31/05/13,10,-1,0,0,28,0.76,27.14
31/05/13,9,-1,2,1,80,2.32,29
31/05/13,8,-1,1,2,127,3.41,26.93
31/05/13,7,-1,0,0,91,2.59,28.46
31/05/13,6,-1,9,5,124,3.69,29.84
31/05/13,5,-1,2,5,78,2.24,28.72
31/05/13,4,-1,NA,2,75,2.18,29.07
31/05/13,3,-1,3,1,48,1.4,29.78
31/05/13,2,-1,3,0,28,0.77,27.5
31/05/13,1,-1,0,8,10,0.27,27
03/06/13,12,11,NA,NA,0,NA,NA
03/06/13,11,-1,NA,NA,0,NA,NA
03/06/13,10,-1,NA,NA,101,2.77,27.43
03/06/13,9,-1,NA,NA,72,1.93,26.81
03/06/13,8,-1,NA,NA,182,5.35,29.39
03/06/13,7,-1,NA,NA,93,2.71,29.14
03/06/13,6,-1,NA,NA,75,2.27,NA
03/06/13,5,-1,NA,NA,109,3.14,28.81
03/06/13,4,-1,NA,NA,62,1.83,29.52
03/06/13,3,-1,NA,NA,62,1.84,29.68
03/06/13,2,-1,NA,NA,26,0.7,26.92
03/06/13,1,-1,NA,NA,13,0.33,25.38
05/06/13,12,11,NA,NA,0,NA,NA
05/06/13,11,-1,NA,NA,0,NA,NA
05/06/13,10,-1,0,0,2,NA,NA
05/06/13,9,-1,0,4,89,NA,NA
05/06/13,8,-1,1,0,63,1.86,29.52
05/06/13,7,-1,2,3,83,2.35,28.31
05/06/13,6,-1,0,0,107,3.2,29.9
05/06/13,5,-1,1,3,67,NA,NA
05/06/13,4,-1,3,2,64,1.87,29.22
05/06/13,3,-1,3,4,39,1.07,27.43
05/06/13,2,-1,NA,NA,NA,NA,NA
05/06/13,1,-1,NA,NA,NA,NA,NA
07/06/13,12,11,NA,NA,NA,NA,NA
07/06/13,11,-1,NA,NA,0,NA,NA
07/06/13,10,-1,0,0,0,NA,NA
07/06/13,9,-1,0,0,7,NA,NA
07/06/13,8,-1,0,3,82,NA,NA
07/06/13,7,-1,0,1,107,2.98,27.85
07/06/13,6,-1,0,0,54,1.53,28.33
07/06/13,5,-1,2,4,150,4.29,28.66
07/06/13,4,-1,2,8,99,2.84,28.69
07/06/13,3,-1,0,0,106,3.04,28.68
07/06/13,2,-1,1,9,45,1.26,28
07/06/13,1,-1,0,9,35,0.92,26.29
10/06/13,12,11,NA,NA,NA,NA,NA
10/06/13,11,-1,NA,NA,0,NA,NA
10/06/13,10,-1,0,0,0,NA,NA
10/06/13,9,-1,0,3,79,2.11,26.71
10/06/13,8,-1,0,4,132,3.57,27.12
10/06/13,7,-1,1,5,177,5.02,28.28
10/06/13,6,-1,2,5,131,3.8,29.01
10/06/13,5,-1,0,1,112,3.26,28.85
10/06/13,4,-1,0,19,123,3.56,28.94
10/06/13,3,-1,0,4,99,2.78,28.08
10/06/13,2,-1,1,12,60,1.62,NA
10/06/13,1,-1,0,8,41,1.14,28.49
12/06/13,12,11,NA,NA,NA,NA,NA
12/06/13,11,-1,NA,NA,0,NA,NA
12/06/13,10,-1,0,0,NA,NA,NA
12/06/13,9,-1,3,1,108,2.82,26.11
12/06/13,8,-1,2,2,86,2.45,28.49
12/06/13,7,-1,1,0,57,1.61,28.25
12/06/13,6,-1,3,4,112,3.3,29.2
12/06/13,5,-1,4,2,66,1.92,29.1
12/06/13,4,-1,3,3,32,0.91,28.44
12/06/13,3,-1,0,3,61,1.81,29.67
12/06/13,2,-1,3,8,23,0.65,28.26
12/06/13,1,-1,1,9,18,0.48,26.66
14/06/13,12,11,NA,NA,NA,NA,NA
14/06/13,11,-1,NA,NA,NA,NA,NA
14/06/13,10,-1,0,0,16,0.41,25.63
14/06/13,9,-1,0,4,89,2.21,24.83
14/06/13,8,-1,0,5,99,2.75,27.77
14/06/13,7,-1,0,0,75,2.09,27.79
14/06/13,6,-1,4,7,64,1.81,27.96
14/06/13,5,-1,0,7,84,2.37,28.21
14/06/13,4,-1,3,1,48,1.38,28.75
14/06/13,3,-1,3,5,47,1.3,27.66
14/06/13,2,-1,4,3,16,NA,NA
14/06/13,1,-1,4,6,7,NA,NA
17/06/13,12,11,0,0,0,NA,NA
17/06/13,11,-1,0,0,0,NA,NA
17/06/13,10,-1,0,0,15,0,0
17/06/13,9,-1,0,2,92,NA,NA
17/06/13,8,-1,0,2,94,2.44,25.96
17/06/13,7,-1,4,4,129,3.44,26.67
17/06/13,6,-1,4,5,143,3.98,27.83
17/06/13,5,-1,NA,3,83,2.32,27.95
17/06/13,4,-1,NA,NA,131,3.56,27.18
17/06/13,3,-1,NA,NA,137,3.83,27.96
17/06/13,2,-1,NA,NA,74,2.04,27.57
17/06/13,1,-1,NA,NA,20,0.48,24.5
19/06/13,12,11,0,0,0,NA,NA
19/06/13,11,-1,0,0,0,NA,NA
19/06/13,10,-1,0,0,30,0.76,25.33
19/06/13,9,-1,2,6,87,2.11,24.25
19/06/13,8,-1,1,4,70,1.93,27.57
19/06/13,7,-1,2,5,75,2.05,27.3
19/06/13,6,-1,2,3,121,3.33,27.52
19/06/13,5,-1,3,5,79,2.25,28.48
19/06/13,4,-1,NA,NA,NA,NA,NA
19/06/13,3,-1,NA,NA,NA,NA,NA
19/06/13,2,-1,NA,NA,NA,NA,NA
19/06/13,1,-1,NA,NA,NA,NA,NA
21/06/13,12,11,0,0,0,NA,NA
21/06/13,11,-1,0,0,0,NA,NA
21/06/13,10,-1,0,1,57,NA,NA
21/06/13,9,-1,0,1,96,NA,NA
21/06/13,8,-1,1,1,146,4.03,27.6
21/06/13,7,-1,0,5,111,2.97,26.76
21/06/13,6,-1,0,2,58,1.59,27.41
21/06/13,5,-1,0,2,81,2.13,26.3
21/06/13,4,-1,NA,NA,NA,NA,NA
21/06/13,3,-1,NA,NA,NA,NA,NA
21/06/13,2,-1,NA,NA,NA,NA,NA
21/06/13,1,-1,NA,NA,NA,NA,NA
24/06/13,12,11,0,0,0,NA,NA
24/06/13,11,-1,0,0,0,NA,NA
24/06/13,10,-1,0,0,4,0,0
24/06/13,9,-1,0,2,88,2.4,NA
24/06/13,8,-1,1,1,64,1.79,27.97
24/06/13,7,-1,1,13,142,3.99,28.1
24/06/13,6,-1,0,5,153,4.47,29.22
24/06/13,5,-1,2,0,100,2.96,29.6
24/06/13,4,-1,0,12,110,3.13,28.45
24/06/13,3,-1,NA,NA,NA,NA,NA
24/06/13,2,-1,NA,NA,NA,NA,NA
24/06/13,1,-1,NA,NA,NA,NA,NA
26/06/13,12,11,0,0,0,NA,NA
26/06/13,11,-1,0,0,0,NA,NA
26/06/13,10,-1,0,2,56,1.45,25.89
26/06/13,9,-1,0,0,63,1.63,25.87
26/06/13,8,-1,2,1,34,0.91,26.76
26/06/13,7,-1,0,6,40,1.1,27.5
26/06/13,6,-1,0,0,65,1.79,27.54
26/06/13,5,-1,0,1,75,2.2,29.33
26/06/13,4,-1,1,8,39,1.14,29.23
26/06/13,3,-1,NA,NA,NA,NA,NA
26/06/13,2,-1,NA,NA,NA,NA,NA
26/06/13,1,-1,NA,NA,NA,NA,NA
28/06/13,12,11,0,0,0,NA,NA
28/06/13,11,-1,0,0,0,NA,NA
28/06/13,10,-1,0,1,103,2.72,26.41
28/06/13,9,-1,0,1,114,2.95,25.88
28/06/13,8,-1,2,1,129,3.61,27.98
28/06/13,7,-1,3,3,67,1.99,NA
28/06/13,6,-1,2,1,93,2.53,27.26
28/06/13,5,-1,2,3,84,2.39,28.45
28/06/13,4,-1,2,3,32,0.89,27.81
28/06/13,3,-1,NA,NA,NA,NA,NA
28/06/13,2,-1,NA,NA,NA,NA,NA
28/06/13,1,-1,NA,NA,NA,NA,NA
01/07/13,12,11,NA,NA,1,NA,NA
01/07/13,11,-1,NA,NA,0,NA,NA
01/07/13,10,-1,NA,NA,93,2.58,27.45
01/07/13,9,-1,NA,NA,114,2.98,26.14
01/07/13,8,-1,NA,NA,126,3.39,26.9
01/07/13,7,-1,NA,NA,137,3.74,27.3
01/07/13,6,-1,NA,NA,173,4.97,28.73
01/07/13,5,-1,NA,NA,129,3.59,27.83
01/07/13,4,-1,5,1,84,2.27,27.02
01/07/13,3,-1,NA,NA,106,2.91,27.45
01/07/13,2,-1,NA,NA,NA,NA,NA
01/07/13,1,-1,NA,NA,NA,NA,NA
03/07/13,12,11,0,0,0,NA,NA
03/07/13,11,-1,0,0,0,NA,NA
03/07/13,10,-1,1,0,70,1.79,25.57
03/07/13,9,-1,0,1,50,1.45,29
03/07/13,8,-1,0,0,62,1.71,27.58
03/07/13,7,-1,1,0,52,1.43,27.5
03/07/13,6,-1,1,0,66,1.84,27.87
03/07/13,5,-1,0,4,97,2.72,28.04
03/07/13,4,-1,4,6,48,1.32,27.5
03/07/13,3,-1,0,0,49,1.34,27.95
03/07/13,2,-1,NA,NA,NA,NA,NA
03/07/13,1,-1,NA,NA,NA,NA,NA
05/07/13,12,11,0,0,0,NA,NA
05/07/13,11,-1,0,0,0,NA,NA
05/07/13,10,-1,0,0,161,4.18,25.96
05/07/13,9,-1,0,0,103,2.94,28.54
05/07/13,8,-1,0,0,116,3.19,27.5
05/07/13,7,-1,0,3,48,1.29,26.88
05/07/13,6,-1,2,5,60,1.56,26
05/07/13,5,-1,3,0,93,2.51,26.99
05/07/13,4,-1,0,0,61,1.63,26.72
05/07/13,3,-1,2,5,28,0.8,28.58
05/07/13,2,-1,NA,NA,NA,NA,NA
05/07/13,1,-1,NA,NA,NA,NA,NA
08/07/13,12,11,0,0,0,NA,NA
08/07/13,11,-1,0,0,0,NA,NA
08/07/13,10,-1,0,0,31,0.86,27.74
08/07/13,9,-1,2,0,82,2.25,27.44
08/07/13,8,-1,2,5,160,4.54,28.37
08/07/13,7,-1,0,0,189,5.5,29.1
08/07/13,6,-1,0,0,163,4.73,29.38
08/07/13,5,-1,0,0,124,3.51,28.31
08/07/13,4,-1,0,0,116,3.18,27.41
08/07/13,3,-1,3,0,99,2.72,27.47
08/07/13,2,-1,0,0,57,1.58,27.72
08/07/13,1,-1,NA,NA,NA,NA,NA
10/07/13,12,11,0,0,0,NA,NA
10/07/13,11,-1,0,0,1,0,0
10/07/13,10,-1,1,4,93,2.53,26.91
10/07/13,9,-1,0,0,94,2.77,29.47
10/07/13,8,-1,0,4,86,2.44,28.37
10/07/13,7,-1,2,2,75,2.13,28.4
10/07/13,6,-1,0,6,78,2.22,29.35
10/07/13,5,-1,2,5,88,2.51,28.52
10/07/13,4,-1,0,0,59,1.72,29.15
10/07/13,3,-1,2,7,33,NA,26.7
10/07/13,2,-1,NA,NA,NA,NA,NA
10/07/13,1,-1,NA,NA,NA,NA,NA
12/07/13,12,11,0,0,0,NA,NA
12/07/13,11,-1,0,0,4,NA,29.8
12/07/13,10,-1,2,5,78,2.1,26.92
12/07/13,9,-1,1,1,97,2.95,29.8
12/07/13,8,-1,0,1,72,2.11,29.16
12/07/13,7,-1,3,2,70,2,28.57
12/07/13,6,-1,0,6,90,2.54,28.33
12/07/13,5,-1,0,7,61,1.65,27.04
12/07/13,4,-1,1,6,83,2.22,26.74
12/07/13,3,-1,0,0,38,1.05,27.63
12/07/13,2,-1,NA,NA,NA,NA,NA
12/07/13,1,-1,NA,NA,NA,NA,NA
15/07/13,12,11,0,0,0,NA,NA
15/07/13,11,-1,0,0,0,NA,NA
15/07/13,10,-1,0,0,13,NA,NA
15/07/13,9,-1,0,2,187,5.62,NA
15/07/13,8,-1,0,0,52,1.49,NA
15/07/13,7,-1,0,0,163,4.98,30.55
15/07/13,6,-1,0,3,143,4.5,31.47
15/07/13,5,-1,0,0,151,4.54,30.07
15/07/13,4,-1,3,5,53,1.53,28.68
15/07/13,3,-1,NA,NA,79,2.23,28.22
15/07/13,2,-1,2,3,86,2.39,27.79
15/07/13,1,-1,8,6,60,1.57,26.17
17/07/13,12,11,0,0,0,NA,NA
17/07/13,11,-1,0,0,0,NA,NA
17/07/13,10,-1,0,2,29,NA,NA
17/07/13,9,-1,2,3,101,NA,NA
17/07/13,8,-1,1,4,55,1.69,30.73
17/07/13,7,-1,1,1,71,2.18,30.7
17/07/13,6,-1,1,3,101,3.08,30.5
17/07/13,5,-1,3,1,124,NA,29.76
17/07/13,4,-1,4,4,92,2.74,29.78
17/07/13,3,-1,1,3,55,1.69,30.73
17/07/13,2,-1,6,3,46,NA,NA
17/07/13,1,-1,1,3,25,NA,NA
19/07/13,12,11,0,0,0,NA,NA
19/07/13,11,-1,0,0,2,0,0
19/07/13,10,-1,0,0,117,3.33,27.98
19/07/13,9,-1,3,3,50,1.35,27
19/07/13,8,-1,1,4,129,4.16,32.34
19/07/13,7,-1,4,2,77,2.51,32.33
19/07/13,6,-1,0,1,83,2.59,31.2
19/07/13,5,-1,1,3,86,2.47,28.72
19/07/13,4,-1,4,4,68,2,29.41
19/07/13,3,-1,3,3,86,2.46,28.6
19/07/13,2,-1,6,3,54,1.57,29.26
19/07/13,1,-1,9,3,34,0.94,27.65
22/07/13,12,11,0,0,0,NA,NA
22/07/13,11,-1,0,0,0,NA,NA
22/07/13,10,-1,0,1,87,2.4,27.59
22/07/13,9,-1,0,4,131,3.5,26.72
22/07/13,8,-1,1,2,75,2.15,28.67
22/07/13,7,-1,0,1,112,3.34,29.82
22/07/13,6,-1,1,3,127,4.01,31.57
22/07/13,5,-1,3,3,102,3.12,30.59
22/07/13,4,-1,2,4,92,2.71,29.46
22/07/13,3,-1,0,6,100,2.85,28.6
22/07/13,2,-1,3,2,73,2.12,29.04
22/07/13,1,-1,0,1,82,2.39,29.15
24/07/13,12,11,0,0,0,NA,NA
24/07/13,11,-1,0,0,0,NA,NA
24/07/13,10,-1,0,0,25,0.64,25.6
24/07/13,9,-1,0,2,31,0.84,27.1
24/07/13,8,-1,1,0,154,4.64,30.13
24/07/13,7,-1,1,2,42,1.25,29.76
24/07/13,6,-1,2,2,145,4.6,31.72
24/07/13,5,-1,0,4,74,2.3,31.08
24/07/13,4,-1,2,1,75,2.25,30.41
24/07/13,3,-1,2,2,32,0.94,29.38
24/07/13,2,-1,2,4,26,0.79,30.38
24/07/13,1,-1,2,5,34,1.01,29.71
26/07/13,12,11,0,0,0,NA,NA
26/07/13,11,-1,0,0,0,NA,NA
26/07/13,10,-1,0,0,77,2.09,27.14
26/07/13,9,-1,2,2,54,1.57,29.07
26/07/13,8,-1,1,8,124,3.65,29.44
26/07/13,7,-1,0,7,59,1.82,30.85
26/07/13,6,-1,2,1,73,2.11,28.9
26/07/13,5,-1,5,4,120,3.55,29.58
26/07/13,4,-1,5,6,88,2.82,32.05
26/07/13,3,-1,1,4,57,1.61,28.24
26/07/13,2,-1,3,2,34,1.02,30
26/07/13,1,-1,3,3,38,1.04,27.37
29/07/13,12,11,0,0,0,NA,NA
29/07/13,11,-1,0,0,0,NA,NA
29/07/13,10,-1,0,0,12,0.36,30
29/07/13,9,-1,2,1,157,5.02,31.98
29/07/13,8,-1,3,3,196,5.15,26.01
29/07/13,7,-1,2,2,97,2.85,29.38
29/07/13,6,-1,2,0,186,NA,31.01
29/07/13,5,-1,1,5,136,3.92,28.82
29/07/13,4,-1,4,4,117,3.32,28.38
29/07/13,3,-1,6,5,86,2.47,28.72
29/07/13,2,-1,3,3,87,2.52,28.97
29/07/13,1,-1,4,4,79,2.31,29.24
31/07/13,12,11,0,0,0,NA,NA
31/07/13,11,-1,0,0,0,NA,NA
31/07/13,10,-1,0,0,22,0.6,27.27
31/07/13,9,-1,5,4,105,3.04,28.95
31/07/13,8,-1,2,2,102,3.06,30
31/07/13,7,-1,1,1,55,1.69,30.73
31/07/13,6,-1,3,2,106,3.36,31.6
31/07/13,5,-1,4,1,78,2.39,30.64
31/07/13,4,-1,2,5,64,1.97,30.78
31/07/13,3,-1,1,1,54,1.62,30
31/07/13,2,-1,1,3,45,1.3,28.89
31/07/13,1,-1,1,3,35,0.99,28.29
02/08/13,12,11,0,0,0,NA,NA
02/08/13,11,-1,0,0,0,NA,NA
02/08/13,10,-1,0,3,45,1.2,26.67
02/08/13,9,-1,1,3,68,1.9,27.94
02/08/13,8,-1,0,4,58,1.7,29.31
02/08/13,7,-1,3,3,125,4.07,32.56
02/08/13,6,-1,1,1,59,1.86,31.53
02/08/13,5,-1,0,4,112,3.27,29.2
02/08/13,4,-1,4,2,81,2.44,30.12
02/08/13,3,-1,4,6,66,1.9,28.79
02/08/13,2,-1,2,5,32,NA,NA
02/08/13,1,-1,1,5,15,NA,NA
05/08/13,12,11,0,0,0,NA,NA
05/08/13,11,-1,0,0,0,NA,NA
05/08/13,10,-1,0,0,3,NA,NA
05/08/13,9,-1,1,0,193,5.57,28.42
05/08/13,8,-1,2,1,136,4.14,30.44
05/08/13,7,-1,4,3,86,2.71,31.51
05/08/13,6,-1,1,1,169,5.12,30.3
05/08/13,5,-1,2,1,108,3.42,31.67
05/08/13,4,-1,1,6,77,2.31,30
05/08/13,3,-1,2,4,113,3.32,29.38
05/08/13,2,-1,4,7,82,2.49,30.37
05/08/13,1,-1,1,1,48,1.41,29.38
07/08/13,12,11,0,0,0,NA,NA
07/08/13,11,-1,0,0,0,NA,NA
07/08/13,10,-1,0,0,28,0.77,27.5
07/08/13,9,-1,0,0,73,1.98,27.12
07/08/13,8,-1,2,0,122,3.67,30.08
07/08/13,7,-1,2,0,147,4.35,29.59
07/08/13,6,-1,1,0,NA,NA,NA
07/08/13,5,-1,1,2,100,3.1,31
07/08/13,4,-1,2,1,79,2.37,30
07/08/13,3,-1,4,6,55,1.64,29.82
07/08/13,2,-1,6,5,49,1.39,28.37
07/08/13,1,-1,1,5,37,1.09,29.46
09/08/13,12,11,0,0,0,NA,NA
09/08/13,11,-1,0,0,0,NA,NA
09/08/13,10,-1,0,0,26,0.69,NA
09/08/13,9,-1,2,1,64,1.72,26.88
09/08/13,8,-1,3,0,115,3.25,28.26
09/08/13,7,-1,2,3,76,2.17,28.55
09/08/13,6,-1,3,2,65,1.82,28
09/08/13,5,-1,4,1,85,2.61,30.71
09/08/13,4,-1,1,2,80,2.12,26.5
09/08/13,3,-1,6,2,47,1.19,25.32
09/08/13,2,-1,0,2,36,0.96,26.67
09/08/13,1,-1,2,7,56,1.47,26.25
12/08/13,12,11,0,0,0,NA,NA
12/08/13,11,-1,0,0,0,NA,NA
12/08/13,10,-1,0,0,14,NA,NA
12/08/13,9,-1,2,0,117,NA,NA
12/08/13,8,-1,3,2,131,3.82,29.16
12/08/13,7,-1,7,6,117,3.39,28.97
12/08/13,6,-1,7,0,106,3.16,29.81
12/08/13,5,-1,7,6,177,5.18,28.27
12/08/13,4,-1,3,2,69,2.03,29.42
12/08/13,3,-1,5,3,105,3.11,29.62
12/08/13,2,-1,5,6,86,2.53,29.42
12/08/13,1,-1,4,5,83,2.32,27.95
14/08/13,12,11,0,0,0,NA,NA
14/08/13,11,-1,0,0,0,NA,NA
14/08/13,10,-1,0,0,90,2.45,27.22
14/08/13,9,-1,2,0,76,2.05,26.97
14/08/13,8,-1,2,0,174,4.99,28.68
14/08/13,7,-1,1,3,106,3.21,30.28
14/08/13,6,-1,3,2,80,2.35,29.38
14/08/13,5,-1,2,7,84,2.67,31.79
14/08/13,4,-1,4,1,60,1.88,31.33
14/08/13,3,-1,2,4,49,1.41,28.78
14/08/13,2,-1,6,6,35,1.04,29.71
14/08/13,1,-1,3,2,36,1.01,28.06
16/08/13,12,11,0,0,0,NA,NA
16/08/13,11,-1,0,0,0,NA,NA
16/08/13,10,-1,0,0,31,0.76,25.33
16/08/13,9,-1,1,0,33,0.87,26.36
16/08/13,8,-1,4,3,49,1.32,26.94
16/08/13,7,-1,1,4,71,1.88,26.48
16/08/13,6,-1,6,6,99,2.88,29.09
16/08/13,5,-1,3,7,79,2.02,25.57
16/08/13,4,-1,8,4,123,3.55,28.86
16/08/13,3,-1,6,6,125,3.18,25.44
16/08/13,2,-1,7,2,79,2.08,26.33
16/08/13,1,-1,1,2,105,2.82,26.86
19/08/13,12,11,0,0,0,NA,NA
19/08/13,11,-1,0,0,0,NA,NA
19/08/13,10,-1,0,0,26,0.77,29.62
19/08/13,9,-1,3,1,121,3.34,27.6
19/08/13,8,-1,4,4,131,3.77,28.78
19/08/13,7,-1,1,2,88,2.66,30.23
19/08/13,6,-1,6,2,155,4.76,30.71
19/08/13,5,-1,4,9,115,3.46,30.09
19/08/13,4,-1,5,3,102,3.04,29.8
19/08/13,3,-1,8,6,99,2.79,28.18
19/08/13,2,-1,8,4,75,2.17,28.93
19/08/13,1,-1,8,1,65,1.88,28.92
21/08/13,12,11,0,0,0,NA,NA
21/08/13,11,-1,0,0,0,NA,NA
21/08/13,10,-1,0,2,112,3.16,28.21
21/08/13,9,-1,0,2,86,2.46,27.98
21/08/13,8,-1,6,1,159,4.45,27.99
21/08/13,7,-1,4,3,115,3.44,29.91
21/08/13,6,-1,3,1,85,2.6,30.59
21/08/13,5,-1,2,5,55,1.6,29.09
21/08/13,4,-1,4,3,101,3.01,29.8
21/08/13,3,-1,1,3,41,1.2,29.27
21/08/13,2,-1,4,2,57,1.69,29.65
21/08/13,1,-1,1,3,38,1.15,30.26
23/08/13,12,11,0,0,0,NA,NA
23/08/13,11,-1,0,0,0,NA,NA
23/08/13,10,-1,4,1,138,3.72,26.96
23/08/13,9,-1,2,3,120,3.33,27.75
23/08/13,8,-1,4,3,91,2.44,26.81
23/08/13,7,-1,8,1,172,4.83,28.08
23/08/13,6,-1,3,3,116,3.34,28.79
23/08/13,5,-1,7,4,69,1.86,26.96
23/08/13,4,-1,6,4,78,2.11,27.05
23/08/13,3,-1,4,3,46,1.26,27.39
23/08/13,2,-1,6,0,41,1.09,26.59
23/08/13,1,-1,0,0,19,0.49,25.79
26/08/13,12,11,0,0,0,NA,NA
26/08/13,11,-1,0,0,0,NA,NA
26/08/13,10,-1,0,0,8,0.24,30
26/08/13,9,-1,3,0,97,2.61,26.91
26/08/13,8,-1,0,0,180,5.49,30.5
26/08/13,7,-1,0,4,114,3.41,29.91
26/08/13,6,-1,5,3,145,4.39,30.28
26/08/13,5,-1,8,3,186,5.05,27.15
26/08/13,4,-1,6,3,120,3.65,30.42
26/08/13,3,-1,4,7,84,2.34,27.86
26/08/13,2,-1,2,7,75,2.18,29.07
26/08/13,1,-1,6,6,52,1.56,30
28/08/13,12,11,0,0,0,NA,NA
28/08/13,11,-1,0,0,0,NA,NA
28/08/13,10,-1,2,2,78,2.29,29.36
28/08/13,9,-1,4,5,87,2.64,30.35
28/08/13,8,-1,0,0,94,2.79,29.68
28/08/13,7,-1,0,1,97,3.01,31.03
28/08/13,6,-1,1,3,61,1.95,31.97
28/08/13,5,-1,0,2,72,2.18,30.28
28/08/13,4,-1,1,2,62,1.83,29.52
28/08/13,3,-1,2,3,54,1.61,29.82
28/08/13,2,-1,4,4,44,1.32,30
28/08/13,1,-1,2,4,17,0.5,29.41
30/08/13,12,11,0,0,0,NA,NA
30/08/13,11,-1,0,0,0,NA,NA
30/08/13,10,-1,0,0,150,3.83,26.36
30/08/13,9,-1,4,2,144,4.05,28.13
30/08/13,8,-1,4,2,98,2.78,28.37
30/08/13,7,-1,2,1,129,3.78,29.3
30/08/13,6,-1,4,3,117,3.29,28.12
30/08/13,5,-1,7,6,66,1.86,28.18
30/08/13,4,-1,4,2,55,1.48,26.91
30/08/13,3,-1,6,9,62,1.69,27.26
30/08/13,2,-1,3,1,36,0.93,25.83
30/08/13,1,-1,8,2,40,1.08,27
02/09/13,12,11,0,0,0,NA,NA
02/09/13,11,-1,0,0,0,NA,NA
02/09/13,10,-1,0,0,NA,NA,NA
02/09/13,9,-1,3,2,NA,NA,NA
02/09/13,8,-1,2,0,184,5.67,30.82
02/09/13,7,-1,6,0,175,5.31,30.34
02/09/13,6,-1,6,0,147,4.46,30.34
02/09/13,5,-1,9,4,216,6.53,30.23
02/09/13,4,-1,8,5,128,3.85,30.08
02/09/13,3,-1,8,4,74,2.21,29.87
02/09/13,2,-1,6,3,65,2.01,30.92
02/09/13,1,-1,15,1,55,1.71,31.09
04/09/13,12,11,0,0,0,NA,NA
04/09/13,11,-1,0,0,0,NA,NA
04/09/13,10,-1,0,0,35,0.95,27.14
04/09/13,9,-1,0,2,78,2.4,30.77
04/09/13,8,-1,0,0,82,2.51,30.61
04/09/13,7,-1,1,5,144,4.31,29.93
